-65.000 -313.000 476.000 28.182 -525.455 -339.796 -97.947 79.257 25.060 
104.000 118.000 838.000 114.545 -544.545 -102.041 -0.227 -251.230 -6.195 
133.000 240.000 1164.000 51.818 -532.727 -321.429 45.290 289.747 6.510 
59.000 161.000 930.000 80.909 -523.636 -258.163 -13.737 18.235 3.132 
59.000 142.000 970.000 92.727 -525.455 -236.735 -4.252 19.057 -1.680 
60.000 148.000 955.000 106.364 -525.455 -234.694 -3.500 -8.540 -1.277 
71.000 160.000 964.000 90.909 -521.818 -252.041 0.507 -14.735 0.647 
71.000 166.000 955.000 96.364 -522.727 -245.918 -1.155 -4.917 -2.677 
63.000 163.000 964.000 107.273 -522.727 -243.878 -1.627 -6.335 -0.735 
73.000 174.000 917.000 87.273 -516.364 -264.286 -2.362 -7.245 -1.645 
78.000 154.000 855.000 80.909 -527.273 -280.612 0.350 -10.097 -1.435 
88.000 201.000 929.000 34.545 -560.909 -281.633 -17.745 -4.952 0.997 
135.000 266.000 1009.000 -133.636 -620.909 -292.857 -21.822 10.920 -4.340 
130.000 173.000 985.000 -247.273 -610.000 -311.224 5.092 9.152 -6.475 
131.000 126.000 1015.000 -317.273 -521.818 -336.735 3.080 28.017 -2.660 
133.000 89.000 1030.000 -365.455 -416.364 -308.163 0.472 5.092 2.432 
112.000 161.000 1113.000 -206.364 -349.091 -287.755 -1.242 5.005 -4.007 
91.000 77.000 950.000 -162.727 -352.727 -285.714 -2.677 4.707 -1.260 
126.000 50.000 911.000 -148.182 -348.182 -258.163 2.747 15.890 3.342 
109.000 60.000 1044.000 -130.909 -344.545 -223.469 1.330 21.000 -5.162 
110.000 -44.000 1023.000 -134.545 -348.182 -204.082 0.210 5.635 -3.482 
119.000 -58.000 873.000 -133.636 -344.545 -211.224 0.227 -6.807 -3.097 
116.000 -13.000 998.000 -139.091 -346.364 -218.367 2.940 -8.330 -0.332 
102.000 -24.000 985.000 -145.455 -344.545 -234.694 3.832 -0.280 -3.675 
98.000 -31.000 967.000 -140.909 -349.091 -221.429 -3.937 31.727 0.735 
-35.000 113.000 -104.000 -112.727 -338.182 -233.673 41.177 53.427 -10.237 
200.000 -258.000 700.000 -86.364 -333.636 -246.939 -0.822 -3.342 0.070 
14.000 -24.000 982.000 -75.455 -337.273 -241.837 0.210 0.035 -0.857 
-2.000 -22.000 984.000 -82.727 -336.364 -246.939 0.350 -0.035 -0.910 
2.000 -11.000 984.000 -82.727 -334.545 -247.959 0.437 0.035 -0.682 
0.000 -14.000 984.000 -78.182 -337.273 -240.816 0.437 0.000 -0.892 
6.000 -18.000 980.000 -80.000 -334.545 -245.918 0.525 0.140 -0.595 
4.000 -19.000 984.000 -86.364 -331.818 -246.939 0.560 -0.087 -0.980 
5.000 -15.000 981.000 -80.000 -336.364 -242.857 0.647 -0.070 -0.857 
8.000 -10.000 991.000 -84.545 -335.455 -250.000 0.542 0.157 -0.770 
4.000 -18.000 990.000 -81.818 -334.545 -245.918 0.507 -0.070 -0.770 
1.000 -20.000 988.000 -79.091 -337.273 -239.796 0.507 -0.052 -0.962 
0.000 -19.000 991.000 -84.545 -330.000 -247.959 0.612 -0.052 -1.050 
12.000 -10.000 989.000 -82.727 -336.364 -245.918 0.647 0.087 -0.577 
5.000 -18.000 992.000 -79.091 -336.364 -240.816 0.542 -0.087 -0.875 
8.000 -12.000 984.000 -85.455 -331.818 -247.959 0.455 -0.035 -0.805 
1.000 -17.000 992.000 -80.909 -333.636 -243.878 0.525 -0.035 -0.962 
2.000 -15.000 988.000 -80.000 -336.364 -244.898 0.315 -0.105 -0.927 
5.000 -17.000 989.000 -85.455 -332.727 -245.918 0.455 -0.017 -0.612 
3.000 -16.000 998.000 -80.909 -334.545 -243.878 0.472 0.087 -0.490 
2.000 -16.000 986.000 -79.091 -335.455 -242.857 0.402 0.192 -0.700 
4.000 -13.000 987.000 -83.636 -331.818 -247.959 0.577 -0.017 -0.822 
6.000 -14.000 991.000 -82.727 -334.545 -240.816 0.490 -0.157 -1.155 
0.000 -18.000 984.000 -80.909 -336.364 -241.837 0.542 0.157 -0.577 
6.000 -17.000 983.000 -85.455 -333.636 -246.939 0.472 -0.192 -0.822 
6.000 -18.000 988.000 -80.909 -332.727 -243.878 0.490 -0.227 -0.910 
1.000 -17.000 985.000 -85.455 -329.091 -246.939 0.560 -0.035 -0.945 
4.000 -17.000 988.000 -84.545 -334.545 -244.898 0.472 0.017 -0.997 
2.000 -17.000 989.000 -83.636 -335.455 -244.898 0.507 -0.105 -0.875 
3.000 -16.000 991.000 -84.545 -333.636 -245.918 0.542 0.070 -0.717 
4.000 -18.000 987.000 -85.455 -332.727 -244.898 0.735 0.297 -0.437 
0.000 -21.000 989.000 -82.727 -334.545 -244.898 0.507 0.647 -0.577 
0.000 -18.000 987.000 -87.273 -331.818 -247.959 0.490 0.157 -0.560 
4.000 -23.000 992.000 -85.455 -335.455 -244.898 0.560 0.087 -0.787 
1.000 -21.000 984.000 -80.909 -333.636 -243.878 0.630 0.157 -0.735 
0.000 -17.000 985.000 -85.455 -332.727 -245.918 0.297 0.105 -0.682 
3.000 -16.000 983.000 -85.455 -336.364 -242.857 0.525 0.017 -0.665 
2.000 -18.000 994.000 -81.818 -335.455 -244.898 0.612 0.070 -0.770 
3.000 -20.000 989.000 -87.273 -330.909 -250.000 0.332 0.000 -0.805 
1.000 -16.000 989.000 -78.182 -337.273 -242.857 0.437 -0.070 -0.700 
1.000 -17.000 987.000 -87.273 -333.636 -245.918 0.385 0.105 -0.665 
5.000 -21.000 985.000 -82.727 -331.818 -245.918 0.630 0.087 -0.542 
4.000 -17.000 989.000 -77.273 -332.727 -240.816 0.472 -0.035 -0.910 
-1.000 -21.000 984.000 -83.636 -333.636 -242.857 0.490 0.087 -0.770 
1.000 -13.000 985.000 -81.818 -331.818 -243.878 0.612 0.087 -0.612 
4.000 -21.000 983.000 -70.909 -340.909 -219.388 0.542 -0.315 -1.382 
1.000 -20.000 993.000 -62.727 -340.000 -217.347 0.210 0.560 -3.080 
14.000 -26.000 1004.000 -70.909 -340.000 -214.286 -12.162 3.850 -9.432 
-30.000 -30.000 1138.000 -96.364 -355.455 -209.184 -19.407 -3.220 -15.610 
28.000 8.000 883.000 -81.818 -429.091 -176.531 19.337 35.962 -12.145 
-4.000 -304.000 750.000 -60.909 -446.364 -39.796 -13.370 198.485 -21.840 
75.000 -710.000 702.000 -61.818 -310.000 319.388 -35.507 237.632 -39.252 
6.000 -786.000 639.000 -65.455 -195.455 410.204 -24.885 73.517 -33.215 
127.000 -1006.000 488.000 -81.818 -185.455 422.449 0.997 -17.990 11.497 
93.000 -857.000 391.000 -60.000 -231.818 412.245 15.820 -88.725 4.707 
61.000 -852.000 678.000 -59.091 -333.636 305.102 37.082 -194.477 26.845 
49.000 -596.000 737.000 -29.091 -429.091 134.694 18.025 -122.675 24.500 
11.000 -291.000 876.000 1.818 -450.000 -158.163 -37.345 -200.917 1.172 
-1.000 60.000 1075.000 1.818 -368.182 -411.224 -3.570 -237.107 14.577 
52.000 601.000 873.000 7.273 -318.182 -520.408 5.320 -128.450 0.857 
0.000 741.000 529.000 43.636 -224.545 -631.633 6.370 -105.945 3.465 
32.000 861.000 370.000 55.455 -145.455 -677.551 10.552 -94.080 3.115 
26.000 916.000 318.000 55.455 -116.364 -690.816 2.205 -32.165 0.157 
27.000 946.000 317.000 66.364 -110.000 -690.816 1.190 -17.010 0.052 
1.000 926.000 381.000 62.727 -143.636 -681.633 7.262 91.262 -10.097 
-76.000 583.000 698.000 53.636 -348.182 -503.061 25.637 431.970 -8.522 
12.000 390.000 1105.000 -45.455 -434.545 -291.837 -54.232 222.600 -18.690 
94.000 -70.000 341.000 -60.909 -339.091 -246.939 -23.415 -169.102 51.730 
51.000 -48.000 1034.000 -62.727 -335.455 -250.000 0.227 0.805 -1.032 
3.000 -15.000 995.000 -63.636 -333.636 -252.041 0.490 0.402 -1.085 
-2.000 -22.000 984.000 -67.273 -333.636 -254.082 0.455 0.105 -1.102 
5.000 -17.000 980.000 -60.909 -335.455 -250.000 0.350 0.070 -1.120 
0.000 -29.000 986.000 -61.818 -335.455 -257.143 0.297 -0.017 -1.120 
2.000 -17.000 989.000 -64.545 -331.818 -255.102 0.367 0.245 -0.927 
1.000 -22.000 985.000 -62.727 -336.364 -252.041 0.507 0.122 -1.032 
0.000 -21.000 987.000 -66.364 -334.545 -251.020 0.455 0.105 -1.050 
5.000 -23.000 982.000 -64.545 -333.636 -253.061 0.315 0.087 -0.910 
4.000 -25.000 993.000 -62.727 -335.455 -251.020 0.367 0.157 -0.840 
3.000 -23.000 993.000 -63.636 -336.364 -253.061 0.367 0.035 -1.067 
4.000 -21.000 983.000 -65.455 -332.727 -256.122 0.420 0.000 -0.945 
